Stationsmessort:	Nordkette
Stationsname:	Beobachter Nordkette (seit 1973)
Stationsnummer:	4307020551
Lokale Koordinaten X:	---
Lokale Koordinaten Y:	---
MPH:	1905
Parametername:	HS
Parametertyp:	SH
Name des Parametertyps:	Schneehöhe
Name der Zeitreihe:	2043/4307020551/HS/Cmd
Einheit der Zeitreihe:	cm
Regionale Koordinaten X:	229195,270194
Regionale Koordinaten Y:	241403,961728
Geografische Länge:	11,3803
Geografische Breite:	47,3067
Datum;Uhrzeit;Wert[cm];Status des Werts
25.12.1997;07:00:00;124;200
26.12.1997;07:00:00;113;200
27.12.1997;07:00:00;112;200
28.12.1997;07:00:00;127;200
29.12.1997;07:00:00;129;200
30.12.1997;07:00:00;140;200
31.12.1997;07:00:00;129;200
01.01.1998;07:00:00;126;200
02.01.1998;07:00:00;126;200
03.01.1998;07:00:00;104;200
04.01.1998;07:00:00;136;200
05.01.1998;07:00:00;144;200
06.01.1998;07:00:00;136;200
07.01.1998;07:00:00;153;200
08.01.1998;07:00:00;145;200
09.01.1998;07:00:00;140;200
10.01.1998;07:00:00;136;200
11.01.1998;07:00:00;135;200
12.01.1998;07:00:00;132;200
13.01.1998;07:00:00;129;200
14.01.1998;07:00:00;126;200
15.01.1998;07:00:00;126;200
16.01.1998;07:00:00;119;200
17.01.1998;07:00:00;148;200
18.01.1998;07:00:00;158;200
19.01.1998;07:00:00;156;200
20.01.1998;07:00:00;181;200
21.01.1998;07:00:00;206;200
22.01.1998;07:00:00;207;200
23.01.1998;07:00:00;195;200
24.01.1998;07:00:00;184;200
25.01.1998;07:00:00;177;200
26.01.1998;07:00:00;173;200
27.01.1998;07:00:00;170;200
28.01.1998;07:00:00;168;200
29.01.1998;07:00:00;164;200
30.01.1998;07:00:00;160;200
31.01.1998;07:00:00;160;200
01.02.1998;07:00:00;154;200
02.02.1998;07:00:00;155;200
03.02.1998;07:00:00;153;200
04.02.1998;07:00:00;153;200
05.02.1998;07:00:00;152;200
06.02.1998;07:00:00;150;200
07.02.1998;07:00:00;151;200
08.02.1998;07:00:00;149;200
09.02.1998;07:00:00;147;200
10.02.1998;07:00:00;148;200
11.02.1998;07:00:00;145;200
12.02.1998;07:00:00;146;200
13.02.1998;07:00:00;145;200
14.02.1998;07:00:00;142;200
15.02.1998;07:00:00;141;200
16.02.1998;07:00:00;139;200
17.02.1998;07:00:00;139;200
18.02.1998;07:00:00;158;200
19.02.1998;07:00:00;152;200
20.02.1998;07:00:00;151;200
21.02.1998;07:00:00;150;200
22.02.1998;07:00:00;144;200
23.02.1998;07:00:00;148;200
24.02.1998;07:00:00;142;200
25.02.1998;07:00:00;153;200
26.02.1998;07:00:00;149;200
27.02.1998;07:00:00;149;200
28.02.1998;07:00:00;149;200
01.03.1998;07:00:00;145;200
02.03.1998;07:00:00;152;200
03.03.1998;07:00:00;152;200
04.03.1998;07:00:00;149;200
05.03.1998;07:00:00;142;200
06.03.1998;07:00:00;144;200
07.03.1998;07:00:00;154;200
08.03.1998;07:00:00;150;200
09.03.1998;07:00:00;179;200
10.03.1998;07:00:00;192;200
11.03.1998;07:00:00;187;200
12.03.1998;07:00:00;176;200
13.03.1998;07:00:00;173;200
14.03.1998;07:00:00;167;200
15.03.1998;07:00:00;199;200
16.03.1998;07:00:00;271;200
17.03.1998;07:00:00;264;200
18.03.1998;07:00:00;269;200
19.03.1998;07:00:00;261;200
20.03.1998;07:00:00;281;200
21.03.1998;07:00:00;314;200
22.03.1998;07:00:00;317;200
23.03.1998;07:00:00;325;200
24.03.1998;07:00:00;334;200
25.03.1998;07:00:00;323;200
26.03.1998;07:00:00;314;200
27.03.1998;07:00:00;303;200
28.03.1998;07:00:00;293;200
29.03.1998;07:00:00;279;200
30.03.1998;07:00:00;268;200
31.03.1998;07:00:00;258;200
01.04.1998;07:00:00;248;200
02.04.1998;07:00:00;239;200
03.04.1998;07:00:00;234;200
04.04.1998;07:00:00;226;200
05.04.1998;07:00:00;218;200
06.04.1998;07:00:00;229;200
07.04.1998;07:00:00;227;200
08.04.1998;07:00:00;221;200
09.04.1998;07:00:00;220;200
10.04.1998;07:00:00;215;200
11.04.1998;07:00:00;205;200
12.04.1998;07:00:00;216;200
13.04.1998;07:00:00;225;200
14.04.1998;07:00:00;241;200
15.04.1998;07:00:00;238;200
16.04.1998;07:00:00;235;200
17.04.1998;07:00:00;231;200
18.04.1998;07:00:00;225;200
19.04.1998;07:00:00;230;200
20.04.1998;07:00:00;226;200
21.04.1998;07:00:00;223;200
22.04.1998;07:00:00;220;200
23.04.1998;07:00:00;214;200
24.04.1998;07:00:00;209;200
25.04.1998;07:00:00;204;200
26.04.1998;07:00:00;199;200
27.04.1998;07:00:00;191;200
28.04.1998;07:00:00;184;200
29.04.1998;07:00:00;194;200
30.04.1998;07:00:00;184;200
01.05.1998;07:00:00;179;200
02.05.1998;07:00:00;176;200
03.05.1998;07:00:00;180;200
04.05.1998;07:00:00;176;200
05.05.1998;07:00:00;173;200
06.05.1998;07:00:00;170;200
07.05.1998;07:00:00;---;255
08.05.1998;07:00:00;---;255
09.05.1998;07:00:00;---;255
10.05.1998;07:00:00;---;255
11.05.1998;07:00:00;---;255
12.05.1998;07:00:00;---;255
13.05.1998;07:00:00;---;255
14.05.1998;07:00:00;---;255
15.05.1998;07:00:00;---;255
16.05.1998;07:00:00;---;255
17.05.1998;07:00:00;---;255
18.05.1998;07:00:00;---;255
19.05.1998;07:00:00;---;255
20.05.1998;07:00:00;---;255
21.05.1998;07:00:00;---;255
22.05.1998;07:00:00;---;255
23.05.1998;07:00:00;---;255
24.05.1998;07:00:00;---;255
25.05.1998;07:00:00;---;255
26.05.1998;07:00:00;---;255
27.05.1998;07:00:00;---;255
28.05.1998;07:00:00;---;255
29.05.1998;07:00:00;---;255
30.05.1998;07:00:00;---;255
31.05.1998;07:00:00;---;255
01.06.1998;07:00:00;---;255
02.06.1998;07:00:00;---;255
03.06.1998;07:00:00;---;255
04.06.1998;07:00:00;---;255
05.06.1998;07:00:00;---;255
06.06.1998;07:00:00;---;255
07.06.1998;07:00:00;---;255
08.06.1998;07:00:00;---;255
09.06.1998;07:00:00;---;255
10.06.1998;07:00:00;---;255
11.06.1998;07:00:00;---;255
12.06.1998;07:00:00;---;255
13.06.1998;07:00:00;---;255
14.06.1998;07:00:00;---;255
15.06.1998;07:00:00;---;255
16.06.1998;07:00:00;---;255
17.06.1998;07:00:00;---;255
18.06.1998;07:00:00;---;255
19.06.1998;07:00:00;---;255
20.06.1998;07:00:00;---;255
21.06.1998;07:00:00;---;255
22.06.1998;07:00:00;---;255
23.06.1998;07:00:00;---;255
24.06.1998;07:00:00;---;255
25.06.1998;07:00:00;---;255
26.06.1998;07:00:00;---;255
27.06.1998;07:00:00;---;255
28.06.1998;07:00:00;---;255
29.06.1998;07:00:00;---;255
30.06.1998;07:00:00;---;255
01.07.1998;07:00:00;---;255
02.07.1998;07:00:00;---;255
03.07.1998;07:00:00;---;255
04.07.1998;07:00:00;---;255
05.07.1998;07:00:00;---;255
06.07.1998;07:00:00;---;255
07.07.1998;07:00:00;---;255
08.07.1998;07:00:00;---;255
09.07.1998;07:00:00;---;255
10.07.1998;07:00:00;---;255
11.07.1998;07:00:00;---;255
12.07.1998;07:00:00;---;255
13.07.1998;07:00:00;---;255
14.07.1998;07:00:00;---;255
15.07.1998;07:00:00;---;255
16.07.1998;07:00:00;---;255
17.07.1998;07:00:00;---;255
18.07.1998;07:00:00;---;255
19.07.1998;07:00:00;---;255
20.07.1998;07:00:00;---;255
21.07.1998;07:00:00;---;255
22.07.1998;07:00:00;---;255
23.07.1998;07:00:00;---;255
24.07.1998;07:00:00;---;255
25.07.1998;07:00:00;---;255
26.07.1998;07:00:00;---;255
27.07.1998;07:00:00;---;255
28.07.1998;07:00:00;---;255
29.07.1998;07:00:00;---;255
30.07.1998;07:00:00;---;255
31.07.1998;07:00:00;---;255
01.08.1998;07:00:00;---;255
02.08.1998;07:00:00;---;255
03.08.1998;07:00:00;---;255
04.08.1998;07:00:00;---;255
05.08.1998;07:00:00;---;255
06.08.1998;07:00:00;---;255
07.08.1998;07:00:00;---;255
08.08.1998;07:00:00;---;255
09.08.1998;07:00:00;---;255
10.08.1998;07:00:00;---;255
11.08.1998;07:00:00;---;255
12.08.1998;07:00:00;---;255
13.08.1998;07:00:00;---;255
14.08.1998;07:00:00;---;255
15.08.1998;07:00:00;---;255
16.08.1998;07:00:00;---;255
17.08.1998;07:00:00;---;255
18.08.1998;07:00:00;---;255
19.08.1998;07:00:00;---;255
20.08.1998;07:00:00;---;255
21.08.1998;07:00:00;---;255
22.08.1998;07:00:00;---;255
23.08.1998;07:00:00;---;255
24.08.1998;07:00:00;---;255
25.08.1998;07:00:00;---;255
26.08.1998;07:00:00;---;255
27.08.1998;07:00:00;---;255
28.08.1998;07:00:00;---;255
29.08.1998;07:00:00;---;255
30.08.1998;07:00:00;---;255
31.08.1998;07:00:00;---;255
01.09.1998;07:00:00;---;255
02.09.1998;07:00:00;---;255
03.09.1998;07:00:00;---;255
04.09.1998;07:00:00;---;255
05.09.1998;07:00:00;---;255
06.09.1998;07:00:00;---;255
07.09.1998;07:00:00;---;255
08.09.1998;07:00:00;---;255
09.09.1998;07:00:00;---;255
10.09.1998;07:00:00;---;255
11.09.1998;07:00:00;---;255
12.09.1998;07:00:00;---;255
13.09.1998;07:00:00;---;255
14.09.1998;07:00:00;---;255
15.09.1998;07:00:00;---;255
16.09.1998;07:00:00;---;255
17.09.1998;07:00:00;---;255
18.09.1998;07:00:00;---;255
19.09.1998;07:00:00;---;255
20.09.1998;07:00:00;---;255
21.09.1998;07:00:00;---;255
22.09.1998;07:00:00;---;255
23.09.1998;07:00:00;---;255
24.09.1998;07:00:00;---;255
25.09.1998;07:00:00;---;255
26.09.1998;07:00:00;---;255
27.09.1998;07:00:00;---;255
28.09.1998;07:00:00;---;255
29.09.1998;07:00:00;---;255
30.09.1998;07:00:00;---;255
01.10.1998;07:00:00;---;255
02.10.1998;07:00:00;---;255
03.10.1998;07:00:00;---;255
04.10.1998;07:00:00;---;255
05.10.1998;07:00:00;---;255
06.10.1998;07:00:00;---;255
07.10.1998;07:00:00;---;255
08.10.1998;07:00:00;---;255
09.10.1998;07:00:00;---;255
10.10.1998;07:00:00;---;255
11.10.1998;07:00:00;---;255
12.10.1998;07:00:00;---;255
13.10.1998;07:00:00;---;255
14.10.1998;07:00:00;---;255
15.10.1998;07:00:00;---;255
16.10.1998;07:00:00;---;255
17.10.1998;07:00:00;---;255
18.10.1998;07:00:00;---;255
19.10.1998;07:00:00;---;255
20.10.1998;07:00:00;---;255
21.10.1998;07:00:00;---;255
22.10.1998;07:00:00;---;255
23.10.1998;07:00:00;---;255
24.10.1998;07:00:00;---;255
25.10.1998;07:00:00;---;255
26.10.1998;07:00:00;---;255
27.10.1998;07:00:00;---;255
28.10.1998;07:00:00;---;255
29.10.1998;07:00:00;---;255
30.10.1998;07:00:00;---;255
31.10.1998;07:00:00;---;255
01.11.1998;07:00:00;---;255
02.11.1998;07:00:00;---;255
03.11.1998;07:00:00;---;255
04.11.1998;07:00:00;---;255
05.11.1998;07:00:00;---;255
06.11.1998;07:00:00;---;255
07.11.1998;07:00:00;---;255
08.11.1998;07:00:00;---;255
09.11.1998;07:00:00;---;255
10.11.1998;07:00:00;---;255
11.11.1998;07:00:00;---;255
12.11.1998;07:00:00;---;255
13.11.1998;07:00:00;---;255
14.11.1998;07:00:00;---;255
15.11.1998;07:00:00;---;255
16.11.1998;07:00:00;---;255
17.11.1998;07:00:00;---;255
18.11.1998;07:00:00;---;255
19.11.1998;07:00:00;---;255
20.11.1998;07:00:00;---;255
21.11.1998;07:00:00;---;255
22.11.1998;07:00:00;---;255
23.11.1998;07:00:00;---;255
24.11.1998;07:00:00;---;255
25.11.1998;07:00:00;---;255
26.11.1998;07:00:00;---;255
27.11.1998;07:00:00;---;255
28.11.1998;07:00:00;---;255
29.11.1998;07:00:00;---;255
30.11.1998;07:00:00;---;255
01.12.1998;07:00:00;---;255
02.12.1998;07:00:00;---;255
03.12.1998;07:00:00;---;255
04.12.1998;07:00:00;---;255
05.12.1998;07:00:00;50;200
06.12.1998;07:00:00;80;200
07.12.1998;07:00:00;120;200
08.12.1998;07:00:00;170;200
09.12.1998;07:00:00;140;200
10.12.1998;07:00:00;120;200
11.12.1998;07:00:00;120;200
12.12.1998;07:00:00;125;200
13.12.1998;07:00:00;100;200
14.12.1998;07:00:00;120;200
15.12.1998;07:00:00;120;200
16.12.1998;07:00:00;98;200
17.12.1998;07:00:00;96;200
18.12.1998;07:00:00;95;200
19.12.1998;07:00:00;123;200
20.12.1998;07:00:00;120;200
21.12.1998;07:00:00;123;200
22.12.1998;07:00:00;135;200
23.12.1998;07:00:00;144;200
24.12.1998;07:00:00;134;200
25.12.1998;07:00:00;128;200
26.12.1998;07:00:00;126;200
27.12.1998;07:00:00;123;200
28.12.1998;07:00:00;122;200
29.12.1998;07:00:00;121;200
30.12.1998;07:00:00;120;200
31.12.1998;07:00:00;119;200
01.01.1999;07:00:00;118;200
02.01.1999;07:00:00;118;200
03.01.1999;07:00:00;116;200
04.01.1999;07:00:00;116;200
05.01.1999;07:00:00;121;200
06.01.1999;07:00:00;119;200
07.01.1999;07:00:00;118;200
08.01.1999;07:00:00;117;200
09.01.1999;07:00:00;119;200
10.01.1999;07:00:00;115;200
11.01.1999;07:00:00;117;200
12.01.1999;07:00:00;126;200
13.01.1999;07:00:00;115;200
14.01.1999;07:00:00;122;200
15.01.1999;07:00:00;125;200
16.01.1999;07:00:00;122;200
17.01.1999;07:00:00;120;200
18.01.1999;07:00:00;120;200
19.01.1999;07:00:00;120;200
20.01.1999;07:00:00;118;200
21.01.1999;07:00:00;117;200
22.01.1999;07:00:00;117;200
23.01.1999;07:00:00;117;200
24.01.1999;07:00:00;117;200
25.01.1999;07:00:00;117;200
26.01.1999;07:00:00;116;200
27.01.1999;07:00:00;122;200
28.01.1999;07:00:00;169;200
29.01.1999;07:00:00;215;200
30.01.1999;07:00:00;226;200
31.01.1999;07:00:00;213;200
01.02.1999;07:00:00;213;200
02.02.1999;07:00:00;201;200
03.02.1999;07:00:00;193;200
04.02.1999;07:00:00;213;200
05.02.1999;07:00:00;207;200
06.02.1999;07:00:00;265;200
07.02.1999;07:00:00;294;200
08.02.1999;07:00:00;321;200
09.02.1999;07:00:00;299;200
10.02.1999;07:00:00;283;200
11.02.1999;07:00:00;293;200
12.02.1999;07:00:00;289;200
13.02.1999;07:00:00;281;200
14.02.1999;07:00:00;275;200
15.02.1999;07:00:00;250;200
16.02.1999;07:00:00;246;200
17.02.1999;07:00:00;245;200
18.02.1999;07:00:00;325;200
19.02.1999;07:00:00;340;200
20.02.1999;07:00:00;350;200
21.02.1999;07:00:00;350;200
22.02.1999;07:00:00;370;200
23.02.1999;07:00:00;410;200
24.02.1999;07:00:00;440;200
25.02.1999;07:00:00;360;200
26.02.1999;07:00:00;340;200
27.02.1999;07:00:00;326;200
28.02.1999;07:00:00;315;200
01.03.1999;07:00:00;309;200
02.03.1999;07:00:00;303;200
03.03.1999;07:00:00;295;200
04.03.1999;07:00:00;290;200
05.03.1999;07:00:00;320;200
06.03.1999;07:00:00;295;200
07.03.1999;07:00:00;295;200
08.03.1999;07:00:00;295;200
09.03.1999;07:00:00;295;200
10.03.1999;07:00:00;295;200
11.03.1999;07:00:00;295;200
12.03.1999;07:00:00;295;200
13.03.1999;07:00:00;295;200
14.03.1999;07:00:00;295;200
15.03.1999;07:00:00;294;200
16.03.1999;07:00:00;290;200
17.03.1999;07:00:00;266;200
18.03.1999;07:00:00;264;200
19.03.1999;07:00:00;262;200
20.03.1999;07:00:00;279;200
21.03.1999;07:00:00;298;200
22.03.1999;07:00:00;288;200
23.03.1999;07:00:00;296;200
24.03.1999;07:00:00;312;200
25.03.1999;07:00:00;303;200
26.03.1999;07:00:00;295;200
27.03.1999;07:00:00;287;200
28.03.1999;07:00:00;283;200
29.03.1999;07:00:00;281;200
30.03.1999;07:00:00;280;200
31.03.1999;07:00:00;275;200
01.04.1999;07:00:00;273;200
02.04.1999;07:00:00;269;200
03.04.1999;07:00:00;266;200
04.04.1999;07:00:00;263;200
05.04.1999;07:00:00;276;200
06.04.1999;07:00:00;266;200
07.04.1999;07:00:00;257;200
08.04.1999;07:00:00;273;200
09.04.1999;07:00:00;277;200
10.04.1999;07:00:00;269;200
11.04.1999;07:00:00;260;200
12.04.1999;07:00:00;259;200
13.04.1999;07:00:00;264;200
14.04.1999;07:00:00;270;200
15.04.1999;07:00:00;260;200
16.04.1999;07:00:00;287;200
17.04.1999;07:00:00;306;200
18.04.1999;07:00:00;295;200
19.04.1999;07:00:00;288;200
20.04.1999;07:00:00;285;200
21.04.1999;07:00:00;281;200
22.04.1999;07:00:00;280;200
23.04.1999;07:00:00;274;200
24.04.1999;07:00:00;269;200
25.04.1999;07:00:00;267;200
26.04.1999;07:00:00;261;200
27.04.1999;07:00:00;256;200
28.04.1999;07:00:00;252;200
29.04.1999;07:00:00;248;200
30.04.1999;07:00:00;240;200
01.05.1999;07:00:00;234;200
02.05.1999;07:00:00;230;200
03.05.1999;07:00:00;224;200
04.05.1999;07:00:00;216;200
05.05.1999;07:00:00;209;200
06.05.1999;07:00:00;204;200
07.05.1999;07:00:00;193;200
08.05.1999;07:00:00;189;200
09.05.1999;07:00:00;183;200
10.05.1999;07:00:00;177;200
11.05.1999;07:00:00;169;200
12.05.1999;07:00:00;159;200
13.05.1999;07:00:00;150;200
14.05.1999;07:00:00;144;200
15.05.1999;07:00:00;137;200
16.05.1999;07:00:00;135;200
17.05.1999;07:00:00;134;200
18.05.1999;07:00:00;127;200
19.05.1999;07:00:00;118;200
20.05.1999;07:00:00;111;200
21.05.1999;07:00:00;125;200
22.05.1999;07:00:00;195;200
23.05.1999;07:00:00;167;200
24.05.1999;07:00:00;151;200
25.05.1999;07:00:00;139;200
26.05.1999;07:00:00;128;200
27.05.1999;07:00:00;120;200
28.05.1999;07:00:00;108;200
29.05.1999;07:00:00;98;200
30.05.1999;07:00:00;88;200
31.05.1999;07:00:00;79;200
01.06.1999;07:00:00;67;200
02.06.1999;07:00:00;54;200
03.06.1999;07:00:00;36;200
04.06.1999;07:00:00;25;200
05.06.1999;07:00:00;---;255
06.06.1999;07:00:00;---;255
07.06.1999;07:00:00;---;255
08.06.1999;07:00:00;---;255
09.06.1999;07:00:00;---;255
10.06.1999;07:00:00;---;255
11.06.1999;07:00:00;---;255
12.06.1999;07:00:00;---;255
13.06.1999;07:00:00;---;255
14.06.1999;07:00:00;---;255
15.06.1999;07:00:00;---;255
16.06.1999;07:00:00;---;255
17.06.1999;07:00:00;---;255
18.06.1999;07:00:00;---;255
19.06.1999;07:00:00;---;255
20.06.1999;07:00:00;---;255
21.06.1999;07:00:00;---;255
22.06.1999;07:00:00;---;255
23.06.1999;07:00:00;---;255
24.06.1999;07:00:00;---;255
25.06.1999;07:00:00;---;255
26.06.1999;07:00:00;---;255
27.06.1999;07:00:00;---;255
28.06.1999;07:00:00;---;255
29.06.1999;07:00:00;---;255
30.06.1999;07:00:00;---;255
01.07.1999;07:00:00;---;255
02.07.1999;07:00:00;---;255
03.07.1999;07:00:00;---;255
04.07.1999;07:00:00;---;255
05.07.1999;07:00:00;---;255
06.07.1999;07:00:00;---;255
07.07.1999;07:00:00;---;255
08.07.1999;07:00:00;---;255
09.07.1999;07:00:00;---;255
10.07.1999;07:00:00;---;255
11.07.1999;07:00:00;---;255
12.07.1999;07:00:00;---;255
13.07.1999;07:00:00;---;255
14.07.1999;07:00:00;---;255
15.07.1999;07:00:00;---;255
16.07.1999;07:00:00;---;255
17.07.1999;07:00:00;---;255
18.07.1999;07:00:00;---;255
19.07.1999;07:00:00;---;255
20.07.1999;07:00:00;---;255
21.07.1999;07:00:00;---;255
22.07.1999;07:00:00;---;255
23.07.1999;07:00:00;---;255
24.07.1999;07:00:00;---;255
25.07.1999;07:00:00;---;255
26.07.1999;07:00:00;---;255
27.07.1999;07:00:00;---;255
28.07.1999;07:00:00;---;255
29.07.1999;07:00:00;---;255
30.07.1999;07:00:00;---;255
31.07.1999;07:00:00;---;255
01.08.1999;07:00:00;---;255
02.08.1999;07:00:00;---;255
03.08.1999;07:00:00;---;255
04.08.1999;07:00:00;---;255
05.08.1999;07:00:00;---;255
06.08.1999;07:00:00;---;255
07.08.1999;07:00:00;---;255
08.08.1999;07:00:00;---;255
09.08.1999;07:00:00;---;255
10.08.1999;07:00:00;---;255
11.08.1999;07:00:00;---;255
12.08.1999;07:00:00;---;255
13.08.1999;07:00:00;---;255
14.08.1999;07:00:00;---;255
15.08.1999;07:00:00;---;255
16.08.1999;07:00:00;---;255
17.08.1999;07:00:00;---;255
18.08.1999;07:00:00;---;255
19.08.1999;07:00:00;---;255
20.08.1999;07:00:00;---;255
21.08.1999;07:00:00;---;255
22.08.1999;07:00:00;---;255
23.08.1999;07:00:00;---;255
24.08.1999;07:00:00;---;255
25.08.1999;07:00:00;---;255
26.08.1999;07:00:00;---;255
27.08.1999;07:00:00;---;255
28.08.1999;07:00:00;---;255
29.08.1999;07:00:00;---;255
30.08.1999;07:00:00;---;255
31.08.1999;07:00:00;---;255
01.09.1999;07:00:00;---;255
02.09.1999;07:00:00;---;255
03.09.1999;07:00:00;---;255
04.09.1999;07:00:00;---;255
05.09.1999;07:00:00;---;255
06.09.1999;07:00:00;---;255
07.09.1999;07:00:00;---;255
08.09.1999;07:00:00;---;255
09.09.1999;07:00:00;---;255
10.09.1999;07:00:00;---;255
11.09.1999;07:00:00;---;255
12.09.1999;07:00:00;---;255
13.09.1999;07:00:00;---;255
14.09.1999;07:00:00;---;255
15.09.1999;07:00:00;---;255
16.09.1999;07:00:00;---;255
17.09.1999;07:00:00;---;255
18.09.1999;07:00:00;---;255
19.09.1999;07:00:00;---;255
20.09.1999;07:00:00;---;255
21.09.1999;07:00:00;---;255
22.09.1999;07:00:00;---;255
23.09.1999;07:00:00;---;255
24.09.1999;07:00:00;---;255
25.09.1999;07:00:00;---;255
26.09.1999;07:00:00;---;255
27.09.1999;07:00:00;---;255
28.09.1999;07:00:00;---;255
29.09.1999;07:00:00;---;255
30.09.1999;07:00:00;---;255
01.10.1999;07:00:00;---;255
02.10.1999;07:00:00;---;255
03.10.1999;07:00:00;---;255
04.10.1999;07:00:00;---;255
05.10.1999;07:00:00;---;255
06.10.1999;07:00:00;---;255
07.10.1999;07:00:00;---;255
08.10.1999;07:00:00;---;255
09.10.1999;07:00:00;---;255
10.10.1999;07:00:00;---;255
11.10.1999;07:00:00;---;255
12.10.1999;07:00:00;---;255
13.10.1999;07:00:00;---;255
14.10.1999;07:00:00;---;255
15.10.1999;07:00:00;---;255
16.10.1999;07:00:00;---;255
17.10.1999;07:00:00;---;255
18.10.1999;07:00:00;---;255
19.10.1999;07:00:00;---;255
20.10.1999;07:00:00;---;255
21.10.1999;07:00:00;---;255
22.10.1999;07:00:00;---;255
23.10.1999;07:00:00;---;255
24.10.1999;07:00:00;---;255
25.10.1999;07:00:00;---;255
26.10.1999;07:00:00;---;255
27.10.1999;07:00:00;---;255
28.10.1999;07:00:00;---;255
29.10.1999;07:00:00;---;255
30.10.1999;07:00:00;---;255
31.10.1999;07:00:00;---;255
01.11.1999;07:00:00;---;255
02.11.1999;07:00:00;---;255
03.11.1999;07:00:00;---;255
04.11.1999;07:00:00;---;255
05.11.1999;07:00:00;---;255
06.11.1999;07:00:00;---;255
07.11.1999;07:00:00;---;255
08.11.1999;07:00:00;---;255
09.11.1999;07:00:00;---;255
10.11.1999;07:00:00;---;255
11.11.1999;07:00:00;---;255
12.11.1999;07:00:00;---;255
13.11.1999;07:00:00;---;255
14.11.1999;07:00:00;---;255
15.11.1999;07:00:00;---;255
16.11.1999;07:00:00;---;255
17.11.1999;07:00:00;---;255
18.11.1999;07:00:00;---;255
19.11.1999;07:00:00;---;255
20.11.1999;07:00:00;---;255
21.11.1999;07:00:00;---;255
22.11.1999;07:00:00;---;255
23.11.1999;07:00:00;---;255
24.11.1999;07:00:00;---;255
25.11.1999;07:00:00;---;255
26.11.1999;07:00:00;---;255
27.11.1999;07:00:00;---;255
28.11.1999;07:00:00;---;255
29.11.1999;07:00:00;---;255
30.11.1999;07:00:00;---;255
01.12.1999;07:00:00;---;255
02.12.1999;07:00:00;---;255
03.12.1999;07:00:00;75;200
04.12.1999;07:00:00;75;200
05.12.1999;07:00:00;90;200
06.12.1999;07:00:00;115;200
07.12.1999;07:00:00;110;200
08.12.1999;07:00:00;100;200
09.12.1999;07:00:00;90;200
10.12.1999;07:00:00;85;200
11.12.1999;07:00:00;95;200
12.12.1999;07:00:00;92;200
13.12.1999;07:00:00;100;200
14.12.1999;07:00:00;95;200
15.12.1999;07:00:00;101;200
16.12.1999;07:00:00;104;200
17.12.1999;07:00:00;101;200
18.12.1999;07:00:00;92;200
19.12.1999;07:00:00;91;200
20.12.1999;07:00:00;89;200
21.12.1999;07:00:00;110;200
22.12.1999;07:00:00;105;200
23.12.1999;07:00:00;100;200
24.12.1999;07:00:00;96;200
25.12.1999;07:00:00;97;200
26.12.1999;07:00:00;97;200
27.12.1999;07:00:00;120;200
28.12.1999;07:00:00;131;200
29.12.1999;07:00:00;189;200
30.12.1999;07:00:00;220;200
31.12.1999;07:00:00;214;200
01.01.2000;07:00:00;205;200
02.01.2000;07:00:00;214;200
03.01.2000;07:00:00;203;200
04.01.2000;07:00:00;190;200
05.01.2000;07:00:00;172;200
06.01.2000;07:00:00;171;200
07.01.2000;07:00:00;165;200
08.01.2000;07:00:00;161;200
09.01.2000;07:00:00;158;200
10.01.2000;07:00:00;158;200
11.01.2000;07:00:00;157;200
12.01.2000;07:00:00;154;200
13.01.2000;07:00:00;154;200
14.01.2000;07:00:00;150;200
15.01.2000;07:00:00;149;200
16.01.2000;07:00:00;146;200
17.01.2000;07:00:00;145;200
18.01.2000;07:00:00;151;200
19.01.2000;07:00:00;198;200
20.01.2000;07:00:00;202;200
21.01.2000;07:00:00;200;200
22.01.2000;07:00:00;259;200
23.01.2000;07:00:00;261;200
24.01.2000;07:00:00;275;200
25.01.2000;07:00:00;258;200
26.01.2000;07:00:00;246;200
27.01.2000;07:00:00;236;200
28.01.2000;07:00:00;227;200
29.01.2000;07:00:00;216;200
30.01.2000;07:00:00;211;200
31.01.2000;07:00:00;212;200
01.02.2000;07:00:00;199;200
02.02.2000;07:00:00;196;200
03.02.2000;07:00:00;209;200
04.02.2000;07:00:00;203;200
05.02.2000;07:00:00;204;200
06.02.2000;07:00:00;203;200
07.02.2000;07:00:00;201;200
08.02.2000;07:00:00;199;200
09.02.2000;07:00:00;194;200
10.02.2000;07:00:00;236;200
11.02.2000;07:00:00;223;200
12.02.2000;07:00:00;219;200
13.02.2000;07:00:00;215;200
14.02.2000;07:00:00;234;200
15.02.2000;07:00:00;228;200
16.02.2000;07:00:00;234;200
17.02.2000;07:00:00;253;200
18.02.2000;07:00:00;286;200
19.02.2000;07:00:00;294;200
20.02.2000;07:00:00;313;200
21.02.2000;07:00:00;346;200
22.02.2000;07:00:00;322;200
23.02.2000;07:00:00;307;200
24.02.2000;07:00:00;297;200
25.02.2000;07:00:00;294;200
26.02.2000;07:00:00;295;200
27.02.2000;07:00:00;286;200
28.02.2000;07:00:00;281;200
29.02.2000;07:00:00;278;200
01.03.2000;07:00:00;274;200
02.03.2000;07:00:00;304;200
03.03.2000;07:00:00;310;200
04.03.2000;07:00:00;303;200
05.03.2000;07:00:00;328;200
06.03.2000;07:00:00;281;200
07.03.2000;07:00:00;278;200
08.03.2000;07:00:00;275;200
09.03.2000;07:00:00;276;200
10.03.2000;07:00:00;283;200
